time [h]	Qdot1 [W]	Qdot2 [W]	Qdot3 [W]
7788	845.2	15933.9	46197.9
7789	669.7	14697.3	50317.1
7790	692.8	17733.7	45045.9
7791	1464.7	24615.0	47087.3
7792	2258.6	28979.8	49347.2
7793	2525.0	31297.1	52818.9
7794	2491.8	30650.8	54816.8
7795	2369.0	28787.9	53008.2
7796	3056.1	33615.4	53266.2
7797	2487.9	31261.6	53576.2
7798	2724.0	33671.6	53662.9
7799	172.5	3262.2	52040.9
7800	192.9	3460.3	2053.5
7801	205.0	3508.1	2323.3
7802	214.7	3554.5	2697.8
7803	223.4	3667.4	2985.1
7804	230.7	3765.7	3486.2
7805	7061.2	47000.0	10445.0
7806	5682.7	47000.0	11559.1
7807	4377.7	45105.6	95805.0
7808	3222.1	43385.8	80460.8
7809	2151.2	37507.6	69853.1
7810	1886.5	33473.9	59082.1
7811	1632.1	30274.4	49158.4
7812	1515.1	28831.0	42299.8
7813	1897.9	29997.6	38404.2
7814	2270.8	31327.6	35724.9
7815	2666.7	32504.8	37503.1
7816	2861.6	33192.8	42708.3
7817	2860.8	33089.1	48094.9
7818	2674.5	30473.9	50796.2
7819	2468.4	27646.3	50367.8
7820	3091.9	31857.5	52237.5
7821	2413.4	27425.0	53554.6
7822	2544.3	28534.5	54147.7
7823	144.3	2606.5	52335.5
7824	161.5	2709.0	2109.7
7825	173.3	2787.6	2371.2
7826	183.4	2896.8	2733.0
7827	188.5	2873.7	3026.4
7828	192.2	2834.2	3480.3
7829	6567.0	44604.2	10095.1
7830	4899.2	42503.1	11222.2
7831	3725.2	36904.9	91775.4
7832	3474.6	35501.3	75112.3
7833	3195.7	33194.6	64936.4
7834	2962.1	32226.5	56211.4
7835	2774.7	30710.1	50860.2
7836	2664.3	29523.0	45389.5
7837	2666.4	29008.1	39190.1
7838	2769.1	29331.2	37751.4
7839	2892.9	30015.4	39437.4
7840	2867.0	28875.0	40245.0
7841	2807.5	28176.3	40457.1
7842	2618.3	26333.9	40394.5
7843	2371.3	22988.2	38800.2
7844	2960.7	26868.9	38777.8
7845	2230.0	20830.0	39289.8
7846	2301.4	22114.0	39302.1
7847	117.5	1949.9	37613.5
7848	132.6	1956.8	1869.2
7849	140.7	1938.1	1935.6
7850	147.5	1958.2	2120.5
7851	152.7	1964.4	2322.1
7852	156.5	1954.8	2507.4
7853	5878.4	37701.5	2724.9
7854	4228.3	31997.4	4326.1
7855	3169.7	25298.8	64783.1
7856	2859.4	23497.1	56376.6
7857	2456.7	20215.9	48783.4
7858	2206.0	18805.2	42702.2
7859	2020.9	17381.7	35486.2
7860	1919.1	16708.5	30904.2
7861	1883.5	16129.1	29391.6
7862	1768.1	14934.5	30558.5
7863	2023.3	15722.1	30395.6
7864	2236.6	17232.9	34308.1
7865	2170.1	16137.8	39750.8
7866	2079.4	15160.5	43372.8
7867	1873.5	13701.3	45638.1
7868	2613.1	20030.5	47528.7
7869	2013.8	16213.3	49053.3
7870	2136.6	19077.9	49899.8
7871	108.9	1772.8	48670.3
7872	129.8	1888.4	1875.8
7873	141.2	1935.7	2094.4
7874	148.1	1956.8	2421.8
7875	153.6	1991.9	2740.3
7876	158.5	1994.1	3103.4
7877	5931.8	37776.6	3506.6
7878	4327.8	32982.7	5800.9
7879	3379.6	28710.8	86967.3
7880	2891.5	26802.1	75109.1
7881	2221.5	22064.4	67340.1
7882	1745.6	18253.3	57528.0
7883	1473.7	16248.1	47914.5
7884	1259.0	14067.3	45784.4
7885	1378.3	13728.0	48360.7
7886	1674.5	15002.1	48568.7
7887	1958.6	15294.6	41477.1
7888	2143.1	16958.9	44746.1
7889	2226.4	18258.4	51629.5
7890	2219.0	18583.4	56727.6
7891	2161.3	19045.5	58934.7
7892	2839.8	25622.1	59572.5
7893	2179.1	21424.6	60145.5
7894	2284.7	23194.4	60175.7
7895	125.6	2252.5	57219.1
7896	146.1	2440.8	2157.4
7897	157.0	2481.3	2451.9
7898	165.9	2530.9	2840.6
7899	174.6	2627.4	3218.3
7900	181.8	2704.0	3965.7
7901	6331.6	43622.3	15220.7
7902	4606.4	39150.8	17069.2
7903	3467.5	32227.5	107779.0
7904	3033.5	31108.6	91844.2
7905	2458.4	27091.3	79229.6
7906	2044.4	23497.2	65986.3
7907	1762.8	20762.5	60086.5
7908	1615.3	19190.5	59501.0
7909	1608.2	18762.5	56354.5
7910	1440.9	17302.6	54043.4
7911	2016.0	19182.3	50718.2
7912	2363.7	21078.6	49967.2
7913	2470.0	22463.5	58044.0
7914	2383.1	22102.1	63132.9
7915	2275.5	21863.0	60294.1
7916	2961.4	27418.8	59924.2
7917	2323.3	23189.1	58497.5
7918	2475.7	25425.8	58642.3
7919	138.5	2395.2	57376.1
7920	157.1	2483.8	2243.6
7921	170.6	2579.1	2553.0
7922	182.0	2699.5	2948.2
7923	191.4	2834.4	3354.3
7924	200.1	2941.5	4104.7
7925	6747.2	44992.3	13478.8
7926	5099.6	42664.9	14387.3
7927	3851.5	36698.8	103371.0
7928	3488.0	36459.4	87489.5
7929	2897.5	33623.4	76510.4
7930	2470.2	30211.7	64724.7
7931	2167.8	27076.9	54141.6
7932	1947.3	23995.7	49257.9
7933	1938.5	22723.2	45316.6
7934	2160.8	23731.9	42006.8
7935	2580.6	25346.7	43122.8
7936	2767.3	26957.1	47676.1
7937	2824.1	27584.7	53939.1
7938	2699.1	26327.9	57536.3
7939	2544.5	24928.0	55626.7
7940	3178.6	29356.9	54972.1
7941	2567.5	26203.9	54137.9
7942	2759.7	29006.4	54045.6
7943	154.6	2673.4	52197.0
7944	175.4	2916.2	2177.9
7945	187.6	3056.4	2426.1
7946	197.1	3112.3	2776.1
7947	207.4	3212.2	3094.9
7948	213.9	3281.7	3598.4
7949	6971.8	45993.7	10954.1
7950	5508.7	45759.4	11613.3
7951	4226.4	42470.7	86639.5
7952	4003.2	42112.7	71989.1
7953	3675.2	39637.5	64443.2
7954	3386.3	37626.7	56754.5
7955	3202.5	36422.0	50173.0
7956	3049.3	34387.8	46032.4
7957	3006.5	33050.7	40157.9
7958	3066.1	32437.1	33721.1
7959	3202.5	33354.3	34805.0
7960	3204.6	33059.4	39972.3
7961	3112.7	31579.7	44702.2
7962	2905.6	29157.3	47087.8
7963	2700.5	26939.1	45479.6
7964	3321.5	31717.7	44975.0
7965	2639.2	27455.5	44930.0
7966	2775.0	29103.6	44996.4
7967	151.3	2619.1	43548.3
7968	173.7	2859.0	1924.7
7969	190.2	3057.0	2108.2
7970	201.4	3199.3	2388.7
7971	208.7	3284.1	2659.5
7972	213.6	3314.1	3084.0
7973	7010.0	46084.0	9247.9
7974	5548.2	45732.2	10052.3
7975	4169.9	40930.6	81818.6
7976	3775.0	40403.9	67259.0
7977	3237.0	39391.1	59559.5
7978	2828.2	36746.3	52988.5
7979	2638.3	35214.5	48264.5
7980	2932.0	36246.5	43686.5
7981	3028.4	35427.9	39807.1
7982	3115.2	35012.2	38951.5
7983	3250.6	35807.3	39552.4
7984	3259.8	35663.8	41988.2
7985	3180.4	34601.1	44266.5
7986	2950.9	31736.4	45302.8
7987	2700.4	28529.3	43787.5
7988	3298.5	32907.4	43795.4
7989	2592.7	28234.8	44045.4
7990	2685.6	28885.4	44362.5
7991	141.5	2447.6	43276.2
7992	155.4	2420.1	1870.0
7993	165.0	2415.2	1985.2
7994	174.3	2485.6	2249.4
7995	180.5	2486.8	2540.3
7996	185.5	2506.7	2918.9
7997	6544.1	42848.2	8626.8
7998	4811.3	38065.2	9450.8
7999	3609.6	31157.9	80835.2
8000	3211.3	30390.8	67015.6
8001	2655.6	27620.3	59665.3
8002	2345.5	25640.9	53254.1
8003	2510.1	25819.2	48799.8
8004	2525.1	25688.1	46085.3
8005	2545.7	25510.2	40013.8
8006	2656.6	25803.2	37249.2
8007	2791.9	26649.6	39893.7
8008	2820.9	27109.5	43142.6
8009	2767.9	26710.6	45162.9
8010	2531.4	23760.2	45801.1
8011	2274.4	20468.6	44463.7
8012	2876.6	24669.5	44494.5
8013	2182.9	19463.4	44884.2
8014	2246.4	20948.5	45296.9
8015	111.2	1794.7	44504.1
8016	130.2	1836.9	1864.0
8017	141.5	1924.3	2000.2
8018	149.0	1962.7	2285.1
8019	155.5	2004.7	2562.3
8020	159.5	1987.3	2843.3
8021	5888.1	37526.8	3110.8
8022	4261.4	32136.6	5132.8
8023	3236.1	26182.6	78379.1
8024	2991.5	25074.2	66140.8
8025	2597.1	21522.8	58710.7
8026	2316.2	19339.4	48357.3
8027	2026.0	16233.9	39985.3
8028	1453.2	12057.6	43910.0
8029	1339.7	10431.4	44084.3
8030	1578.1	11637.4	36146.5
8031	2015.1	14505.7	36139.7
8032	2349.2	18255.4	40308.3
8033	2376.5	18753.5	45209.5
8034	2321.9	18237.6	47700.1
8035	2100.0	15954.8	48313.1
8036	2783.9	21489.3	48295.3
8037	2112.8	16672.9	48114.7
8038	2152.3	17898.5	47993.5
8039	108.7	1633.7	46374.6
8040	126.7	1747.2	1875.9
8041	136.6	1796.8	2029.0
8042	144.5	1871.2	2330.9
8043	150.7	1926.0	2583.1
8044	154.0	1893.0	2859.0
8045	5707.1	35645.9	3141.1
8046	4119.8	30136.7	5113.1
8047	3152.3	24877.0	76788.6
8048	2709.7	23138.3	64356.7
8049	2160.0	19536.3	57913.8
8050	2173.4	18692.3	51613.5
8051	2070.9	17610.7	46680.5
8052	1911.4	16349.6	44442.5
8053	2081.7	17570.3	42848.6
8054	2248.2	19188.3	41470.6
8055	2217.4	18267.1	42137.8
8056	2219.5	18212.0	44527.9
8057	2161.9	17725.5	47582.3
8058	2030.3	16091.2	49935.2
8059	1876.4	14229.6	50264.1
8060	2535.3	19283.5	50270.5
8061	1832.9	13246.2	50569.8
8062	1863.3	14009.7	50718.6
8063	86.4	1266.0	49750.4
8064	105.9	1336.0	1905.7
8065	116.0	1361.1	2129.7
8066	122.8	1355.0	2509.4
8067	130.6	1432.6	2876.9
8068	140.2	1552.7	3497.2
8069	5342.9	31301.9	14574.5
8070	3814.2	25935.0	16200.9
8071	2836.9	19497.7	104298.0
8072	2590.8	19150.3	88943.3
8073	2511.7	19878.8	79130.3
8074	2278.2	18594.2	68476.3
8075	1722.5	15908.4	61099.5
8076	1456.1	15123.3	53743.1
8077	1012.2	12460.1	50839.1
8078	1583.2	15311.1	52518.6
8079	2240.6	20198.9	54425.8
8080	2419.8	21938.4	57341.7
8081	2461.5	22725.8	59729.0
8082	2328.6	21296.8	60656.8
8083	2083.5	17788.9	57089.5
8084	2740.1	22085.6	57322.9
8085	2136.8	17864.4	57051.7
8086	2236.3	20149.3	56952.2
8087	117.6	1854.8	55450.0
8088	133.3	1883.0	2134.2
8089	144.8	1919.1	2426.1
8090	153.5	1980.3	2799.3
8091	156.1	1933.6	3133.1
8092	163.5	2058.6	3723.7
8093	5927.0	37843.1	12710.8
8094	4195.9	30889.8	13577.2
8095	3149.7	25529.3	99901.6
8096	2763.4	24321.5	85418.2
8097	1769.7	17323.4	76557.1
8098	1235.0	13426.8	64340.5
8099	1010.9	11489.6	56388.8
8100	1233.5	12351.0	58912.4
8101	1467.2	13955.3	57349.7
8102	1720.1	15262.2	56546.7
8103	2137.0	17540.6	48777.8
8104	2295.0	18497.4	53730.9
8105	2287.3	18186.8	58248.0
8106	2097.9	15970.2	59697.8
8107	1902.7	13924.4	56567.4
8108	2596.7	19870.4	57008.1
8109	1949.3	15253.4	57128.6
8110	2043.2	17389.2	56715.9
8111	110.4	1795.3	54465.6
8112	131.5	1956.4	2155.2
8113	140.9	1966.3	2433.9
8114	147.1	1972.6	2808.5
8115	151.3	1960.7	3149.3
8116	154.7	1950.6	3717.4
8117	5681.9	36460.8	11474.3
8118	3999.5	29270.7	12259.2
8119	2936.9	22219.5	95663.7
8120	2741.0	21794.2	80332.3
8121	2526.3	19906.9	71510.1
8122	2285.2	18283.7	64104.2
8123	2116.5	17276.2	58254.4
8124	2025.7	16720.9	52778.1
8125	2042.3	16822.4	46785.6
8126	2143.6	17254.2	43888.2
8127	2249.9	17793.5	46161.8
8128	2251.5	17642.5	49337.2
8129	2191.3	17126.6	52000.1
8130	1995.1	15036.4	52972.4
8131	1774.2	12638.0	51123.2
8132	2422.6	17296.5	51920.4
8133	1760.0	12302.1	52165.9
8134	1812.1	13289.9	51308.0
8135	80.7	1187.6	49082.7
8136	103.0	1309.1	2030.6
8137	113.5	1346.7	2276.8
8138	124.5	1425.3	2656.5
8139	136.6	1546.8	2989.4
8140	140.2	1528.3	3465.3
8141	5267.5	29706.6	10469.8
8142	3723.9	24202.1	11519.7
8143	2757.7	18773.3	95759.5
8144	2335.2	17764.0	81681.2
8145	1206.7	11607.8	73949.9
8146	902.5	8953.9	65769.5
8147	1095.4	9940.2	58796.5
8148	1189.8	10330.1	56083.8
8149	1642.2	13069.0	48582.1
8150	1947.3	15632.6	43598.7
8151	2122.0	17118.4	47050.3
8152	2155.9	17302.0	53879.1
8153	2112.1	16720.9	60050.8
8154	1921.4	14446.3	64338.1
8155	1717.5	12415.6	63284.1
8156	2388.1	17508.1	63962.1
8157	1709.2	12249.4	64534.4
8158	1742.5	13252.4	65069.8
8159	80.1	1231.8	63100.9
8160	99.3	1274.7	2378.2
8161	108.0	1294.8	2737.7
8162	114.7	1333.8	3197.4
8163	119.9	1367.9	3780.2
8164	122.8	1347.1	4481.6
8165	4731.7	26351.8	11864.9
8166	3299.5	21014.2	12977.4
8167	2351.0	14544.1	103316.0
8168	2092.6	13619.4	87417.1
8169	971.2	8383.8	80904.0
8170	579.1	6837.8	77088.9
8171	465.4	5046.7	72263.4
8172	348.5	3437.5	66184.2
8173	369.6	3854.9	59490.8
8174	845.3	9584.1	54783.9
8175	1690.4	15349.5	59928.3
8176	1915.3	16257.9	65371.6
8177	1939.2	15672.6	67915.3
8178	1819.6	13792.1	67946.9
8179	1687.2	12533.3	64411.2
8180	2361.9	17628.1	64746.9
8181	1697.3	12567.5	64898.7
8182	1759.4	13914.6	64675.5
8183	96.6	1468.2	62599.5
8184	120.9	1653.1	2499.0
8185	132.2	1696.2	3007.3
8186	138.0	1674.8	3680.2
8187	141.7	1682.3	4511.9
8188	146.2	1718.8	5298.7
8189	5399.9	32785.8	6044.6
8190	3856.6	27074.1	9027.5
8191	2927.2	22063.3	111681.0
8192	2656.2	21296.9	96538.8
8193	1939.0	16736.3	86836.1
8194	1546.1	14650.1	74176.8
8195	1360.9	13238.6	62730.9
8196	1646.4	15132.8	61739.6
8197	1527.2	14624.0	63864.1
8198	1641.5	15291.7	62130.4
8199	2043.8	17661.2	57679.6
8200	2340.2	20962.0	63919.6
8201	2327.2	20946.5	68959.6
8202	2262.4	20336.3	70786.4
8203	2043.5	18002.7	72723.5
8204	2710.5	23338.5	74863.9
8205	2045.8	18737.7	76368.6
8206	2175.7	21222.6	77176.1
8207	125.9	2203.3	75532.9
8208	155.8	2540.2	3112.0
8209	177.3	2809.9	4055.8
8210	192.4	2989.9	5292.9
8211	202.0	3082.1	6622.3
8212	208.5	3134.0	7650.8
8213	6826.6	45580.0	8456.8
8214	5280.0	44409.4	11914.9
8215	4063.2	39862.3	130000.0
8216	3805.4	39261.4	114498.0
8217	3105.3	35466.7	103501.0
8218	2580.2	31023.1	88810.8
8219	2248.4	27507.5	75090.6
8220	2078.8	26103.8	71908.1
8221	2263.3	27601.7	75148.4
8222	2501.9	28695.2	74289.2
8223	2755.6	29151.7	66667.0
8224	2850.2	29490.7	71078.4
8225	2790.8	28231.2	72873.0
8226	2684.8	26455.4	73490.2
8227	2570.2	24854.3	73389.5
8228	3166.6	29119.9	73215.6
8229	2435.8	23482.3	73263.6
8230	2524.0	24151.0	73262.2
8231	137.6	2190.5	71603.2
8232	155.6	2305.3	3652.8
8233	166.5	2359.8	4433.9
8234	176.2	2463.6	5207.3
8235	184.7	2567.2	6072.5
8236	191.9	2660.8	7125.3
8237	6626.3	43642.8	18436.4
8238	4947.6	39762.1	21489.1
8239	3753.1	33116.4	127151.0
8240	3512.9	32527.5	110619.0
8241	2914.5	29692.3	101587.0
8242	2417.6	26070.9	91330.1
8243	1807.2	22231.2	83460.3
8244	1635.2	21262.1	80957.9
8245	1946.5	21399.7	77536.6
8246	2286.1	22104.7	74478.8
8247	2686.0	24845.5	74214.3
8248	2819.6	25968.5	75188.8
8249	2841.6	26055.7	74859.3
8250	2702.6	24662.5	73590.0
8251	2522.0	22682.7	66421.3
8252	3177.1	28271.9	65124.7
8253	2513.3	23880.9	63852.4
8254	2686.8	26127.2	62969.1
8255	150.1	2410.6	61126.3
8256	168.4	2498.7	2876.3
8257	181.9	2607.0	3446.9
8258	193.2	2747.3	4042.4
8259	199.1	2763.9	4552.2
8260	202.8	2741.8	5296.1
8261	6840.6	43963.0	15640.9
8262	5241.8	40706.9	16988.5
8263	3971.0	34504.4	106211.0
8264	3770.7	33950.8	89646.9
8265	3554.7	33322.2	80432.4
8266	3297.7	31788.5	74712.7
8267	3061.9	29557.2	65549.9
8268	2920.7	28116.4	61874.7
8269	2885.1	27475.3	63261.6
8270	2988.6	28502.5	62160.2
8271	3077.5	28843.0	62852.8
8272	3037.2	27877.6	64845.6
8273	2953.4	26854.5	66323.5
8274	2727.8	24167.2	66512.4
8275	2478.0	21579.7	62131.8
8276	3075.3	26373.3	61937.8
8277	2404.2	21676.9	62021.6
8278	2522.4	23521.2	62733.3
8279	132.4	2128.0	62096.6
8280	151.6	2279.8	2492.8
8281	164.0	2373.0	3012.3
8282	171.5	2377.9	3731.7
8283	179.7	2479.5	4441.4
8284	186.6	2557.8	5331.6
8285	6575.7	43300.7	14640.5
8286	4926.3	39583.1	15933.7
8287	3747.4	32869.4	114901.0
8288	3578.2	33316.9	96591.0
8289	3103.1	31719.4	86418.1
8290	3111.1	31467.6	75983.8
8291	2986.5	29893.9	68069.3
8292	2889.1	29074.7	66003.8
8293	2917.1	29498.2	67590.2
8294	3005.5	29848.9	67193.7
8295	3089.7	29855.3	66574.3
8296	3079.9	29375.6	68639.6
8297	3076.3	30295.6	71013.4
8298	2903.0	28680.0	72116.9
8299	2685.1	25834.7	68883.8
8300	3319.0	30387.8	69067.1
8301	2623.6	25298.4	69045.2
8302	2743.1	26819.8	69085.4
8303	153.4	2575.3	67045.2
8304	175.4	2813.2	2683.7
8305	186.6	2848.8	3314.1
8306	193.9	2847.0	4261.8
8307	201.0	2892.5	5278.3
8308	207.0	2932.1	6060.6
8309	6925.8	44944.6	15041.6
8310	5404.2	43294.3	16527.0
8311	4111.2	37762.3	120991.0
8312	3888.2	36615.6	103036.0
8313	3668.3	35618.1	93216.2
8314	3465.3	35062.2	82914.4
8315	3212.3	33542.2	74771.0
8316	2689.1	30387.6	70826.9
8317	2599.9	29316.5	67014.9
8318	2821.2	30354.5	64815.0
8319	3170.6	32261.6	65662.9
8320	3251.4	32804.8	67778.4
8321	3203.5	32219.3	70164.7
8322	3031.0	30646.8	71655.9
8323	2844.5	28840.8	68531.9
8324	3422.4	32471.2	68248.6
8325	2748.4	28464.1	68363.3
8326	2928.7	31158.0	68613.9
8327	161.9	2797.9	66553.2
8328	176.9	2807.4	2805.4
8329	186.7	2812.8	3463.2
8330	196.2	2907.8	4212.7
8331	203.7	2987.8	4962.0
8332	210.1	3064.6	5723.0
8333	6964.1	45470.8	13914.9
8334	5443.5	44257.3	15234.4
8335	4107.5	38712.4	114307.0
8336	3898.3	37997.3	97465.8
8337	3654.5	36676.5	87958.2
8338	3455.4	36563.3	79180.7
8339	3290.7	35930.2	70467.6
8340	3192.4	35314.8	62085.3
8341	3210.7	35660.0	61042.9
8342	3298.5	36024.8	57337.0
8343	3381.0	36024.0	57390.1
8344	3374.3	35557.4	63043.9
8345	3348.0	35800.0	67106.0
8346	3156.7	33689.3	69393.8
8347	2934.2	30839.6	67528.8
8348	3571.1	35936.8	67692.1
8349	2958.0	33369.0	67053.7
8350	3231.2	37141.3	66545.8
8351	190.3	3635.6	64170.0
8352	207.2	3691.5	2722.5
8353	217.3	3678.7	3317.6
8354	223.8	3684.8	4005.1
8355	227.9	3680.1	4685.8
8356	228.4	3558.7	5351.2
8357	7196.7	46330.7	5808.2
8358	6029.0	46713.0	8422.7
8359	4595.6	43490.2	101887.0
8360	4301.6	42909.8	86285.3
8361	3466.0	38570.2	77414.7
8362	2972.7	35272.7	69202.0
8363	2694.1	33184.7	63107.4
8364	2475.4	31125.3	52835.1
8365	2154.1	28889.0	47150.2
8366	2227.5	28195.2	46647.5
8367	2904.0	31784.6	49342.3
8368	3270.3	34893.0	53995.2
8369	3237.5	33552.8	57919.5
8370	3216.3	33539.3	59166.4
8371	3011.8	31157.3	59666.7
8372	3537.1	33708.1	59630.7
8373	2802.2	28786.0	59088.1
8374	2919.5	30038.8	58222.5
8375	163.9	2716.7	56017.4
8376	183.7	2913.6	2338.0
8377	196.5	3012.8	2690.5
8378	202.5	2939.0	3278.6
8379	208.8	2960.1	3797.3
8380	218.2	3151.5	4233.9
8381	7104.1	45515.5	4608.7
8382	5842.5	45498.9	6874.2
8383	4539.4	41836.4	88963.0
8384	4197.0	40329.7	74715.7
8385	3399.0	36323.9	67500.3
8386	2548.1	32026.6	62313.3
8387	2152.4	28766.9	56272.5
8388	2240.9	27400.8	50735.5
8389	2412.3	29244.2	46810.3
8390	2063.7	28612.8	42148.8
8391	2848.7	31726.3	42682.8
8392	3224.3	33738.4	46312.6
8393	3245.4	33256.2	48673.6
8394	3134.7	31773.9	50054.4
8395	2932.2	29195.4	51245.0
8396	3459.9	32447.2	51400.7
8397	2777.0	28131.9	51501.4
8398	2934.6	29697.1	51291.5
8399	165.7	2664.5	48571.5
8400	184.0	2796.0	2031.9
8401	196.4	2882.0	2234.5
8402	207.4	3014.2	2594.4
8403	213.8	3037.0	2950.3
8404	219.3	3107.2	3587.1
8405	7090.8	45543.4	14625.0
8406	5732.5	44817.3	16101.6
8407	4386.0	40450.8	91217.9
8408	4301.4	41787.4	76894.9
8409	4099.3	41299.6	70165.6
8410	3855.4	40229.5	62265.7
8411	3691.8	39912.0	48543.9
8412	3546.5	38456.8	39159.4
8413	3547.3	38385.3	35172.5
8414	3667.1	39664.1	33981.1
8415	3685.5	38807.5	34911.5
8416	3629.2	37734.2	39000.1
8417	3534.4	36612.9	43185.7
8418	3375.8	35816.3	44954.7
8419	3193.2	34245.2	42551.6
8420	3788.9	38611.7	43563.0
8421	3117.1	35511.2	44525.6
8422	3202.0	35033.9	45460.0
8423	178.7	3148.1	44272.1
8424	194.8	3256.1	1901.7
8425	206.5	3409.3	2076.8
8426	213.6	3487.8	2365.4
8427	216.6	3445.3	2669.7
8428	220.5	3492.8	3133.5
8429	7107.2	45871.2	11518.5
8430	5749.0	45381.1	11985.4
8431	4353.5	40723.8	83720.9
8432	4159.9	40216.0	70732.9
8433	3883.2	38436.0	65828.5
8434	3590.1	36466.2	58773.6
8435	3333.1	34148.3	48842.5
8436	3156.4	32102.3	40592.7
8437	3157.5	32220.2	35803.8
8438	3233.8	32368.8	34662.8
8439	3310.2	32661.8	34198.8
8440	3277.2	32027.5	38941.9
8441	3173.8	30501.6	44251.0
8442	2949.8	27865.6	46406.1
8443	2718.7	25039.4	44761.9
8444	3313.3	29431.3	45882.3
8445	2608.8	24428.7	46360.1
8446	2700.2	25512.6	47033.0
8447	137.8	2052.0	46346.6
8448	152.9	2085.5	1886.6
8449	166.1	2200.0	2058.4
8450	175.9	2259.3	2349.1
8451	183.3	2290.3	2648.9
8452	189.9	2341.8	3074.7
8453	6677.3	41773.9	9937.8
8454	5027.0	37600.4	10552.4
8455	3834.2	31708.8	82453.8
8456	3599.5	30791.6	68814.2
8457	3005.2	27657.4	63114.5
8458	2612.2	25929.0	58356.4
8459	2365.8	24581.8	53049.3
8460	2219.0	23122.7	47245.2
8461	2263.8	22997.3	42166.4
8462	2515.8	24282.2	40441.0
8463	2889.9	26641.0	42603.0
8464	2950.0	26825.7	45946.1
8465	2883.7	25760.3	47629.7
8466	2690.7	23512.6	48137.3
8467	2502.6	21654.2	46222.4
8468	3141.9	27121.0	46471.6
8469	2464.8	22502.8	46766.6
8470	2576.6	23992.5	46831.0
8471	138.6	2128.6	45355.2
8472	156.6	2233.2	1882.1
8473	164.0	2161.3	2026.0
8474	172.1	2213.8	2319.7
8475	178.3	2255.4	2604.4
8476	181.5	2245.7	2998.7
8477	6453.6	40778.0	9209.0
8478	4784.3	36035.7	10007.3
8479	3654.4	30465.9	83187.7
8480	3585.3	31727.7	69511.4
8481	3446.2	31053.0	63119.5
8482	3228.2	29620.3	57280.0
8483	3037.3	28059.8	52696.1
8484	2892.9	26385.3	48228.6
8485	2939.5	27628.6	46598.7
8486	3091.0	29862.9	46049.9
8487	3204.8	30929.5	45414.1
8488	3240.9	31795.2	48069.7
8489	3260.7	33122.2	50581.4
8490	3061.0	30219.5	51496.1
8491	2862.1	27085.8	49556.1
8492	3507.1	31795.9	50102.1
8493	2846.7	27666.1	51526.7
8494	3056.4	29898.2	52200.7
8495	174.5	2789.7	50071.0
8496	196.7	3008.3	1918.1
8497	208.9	3102.6	2122.7
8498	212.5	3052.6	2459.7
8499	219.3	3123.8	2753.9
8500	227.1	3234.6	3194.5
8501	7184.3	45899.7	9556.1
8502	5973.6	45515.8	10515.2
8503	4567.3	41710.5	89127.5
8504	4450.7	42504.3	74461.7
8505	4085.8	41342.7	67942.8
8506	3064.4	36979.4	63024.0
8507	2570.7	33754.3	57981.5
8508	2348.1	31349.1	52845.5
8509	2378.2	30492.5	45236.8
8510	2895.5	32748.7	37663.6
8511	3333.2	34183.4	38442.0
8512	3390.6	33908.2	45885.8
8513	3349.2	33431.1	52806.1
8514	3172.0	31724.0	55492.2
8515	3013.5	30570.4	53746.6
8516	3593.3	34409.8	54225.0
8517	2900.1	30161.2	54624.0
8518	3014.3	30818.5	55298.5
8519	167.6	2735.2	54666.4
8520	186.0	2896.5	2042.6
8521	196.9	2947.9	2322.3
8522	206.5	3046.7	2731.3
8523	210.8	3018.1	3142.1
8524	208.9	2821.2	3614.9
8525	6971.2	44509.3	4210.0
8526	5479.9	42588.2	6779.1
8527	4169.9	36976.0	96925.7
8528	3881.9	35828.0	83459.4
8529	3156.4	31074.2	76920.8
8530	3039.8	28880.9	68445.6
8531	2883.4	27374.1	57949.6
8532	2748.2	25953.8	49414.9
8533	2686.6	24956.8	45117.5
8534	2526.6	23453.5	45630.8
8535	2653.2	23709.0	50003.3
8536	2799.7	25342.3	55133.4
8537	2677.3	23840.9	58336.4
8538	2533.7	21880.3	60122.5
8539	2257.4	18267.0	61225.8
8540	2896.3	23098.9	62060.1
8541	2193.8	17268.3	62269.2
8542	2200.9	17506.7	62377.6
8543	104.8	1419.8	60527.5
8544	121.4	1505.0	2286.3
8545	129.1	1511.3	2638.3
8546	134.0	1483.3	3066.6
8547	138.5	1483.3	3591.4
8548	142.0	1478.2	4244.6
8549	5452.2	30713.0	4740.5
8550	3913.1	25638.7	7290.6
8551	2998.9	20889.2	98732.7
8552	2714.6	19082.0	84216.5
8553	2138.4	15835.7	77280.3
8554	1768.2	14139.7	71306.4
8555	1760.4	13498.9	67130.4
8556	1052.7	9750.4	63383.5
8557	1269.4	9624.9	59568.6
8558	1674.1	11613.5	56582.1
8559	1871.0	11389.3	55709.7
8560	1945.9	11302.8	58068.7
8561	1928.6	11184.1	59654.2
8562	1819.8	10410.3	59922.6
8563	1759.5	10466.6	59271.9
8564	2485.1	16336.3	57296.2
8565	1911.0	12805.4	55295.3
8566	2082.3	15716.6	54267.2
8567	109.7	1541.7	51749.4
8568	137.2	1806.0	2183.2
8569	154.1	1997.7	2452.6
8570	165.5	2133.7	2828.8
8571	173.3	2202.5	3233.1
8572	178.9	2215.1	3902.9
8573	6313.7	39541.2	15048.5
8574	4674.0	34852.6	17038.8
